FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_NAME,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE
Annual,USA,United States,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.32
Annual,RUS,Russian Federation,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,46.51
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.96
Annual,ZAF,South Africa,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,30.56
Annual,GRC,Greece,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,61.29
Annual,NLD,Netherlands,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,30.45
Annual,BEL,Belgium,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,40.83
Annual,FRA,France,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,42.84
Annual,ESP,Spain,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,41.76
Annual,HUN,Hungary,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,34.28
Annual,ITA,Italy,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,57.68
Annual,ROU,Romania,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,40.87
Annual,CHE,Switzerland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.29
Annual,AUT,Austria,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.96
Annual,GBR,United Kingdom,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,36.01
Annual,DNK,Denmark,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,39.26
Annual,SWE,Sweden,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.61
Annual,NOR,Norway,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,39.37
Annual,POL,Poland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,43.45
Annual,DEU,Germany,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,41.91
Annual,PER,Peru,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,30.36
Annual,MEX,Mexico,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,25.66
Annual,ARG,Argentina,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,27.02
Annual,BRA,Brazil,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,31.05
Annual,CHL,Chile,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,27.99
Annual,COL,Colombia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.04
Annual,MYS,Malaysia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,36.34
Annual,SGP,Singapore,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,41.63
Annual,THA,Thailand,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,50.06
Annual,JPN,Japan,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,53.13
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,43.01
Annual,CHN,China,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.82
Annual,TUR,Turkiye,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,30.39
Annual,PAK,Pakistan,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,31.24
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,41.42
Annual,DZA,Algeria,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.44
Annual,TUN,Tunisia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,14.88
Annual,GHA,Ghana,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,18.23
Annual,NGA,Nigeria,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,20.96
Annual,AGO,Angola,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,37.94
Annual,BRB,Barbados,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,17.27
Annual,ETH,Ethiopia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.66
Annual,UGA,Uganda,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,15.25
Annual,ZMB,Zambia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,16.68
Annual,NAM,Namibia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.15
Annual,MWI,Malawi,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,12.37
Annual,BWA,Botswana,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,24.79
Annual,PRT,Portugal,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,42.3
Annual,IRL,Ireland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.37
Annual,FIN,Finland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,36.52
Annual,LTU,Lithuania,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.78
Annual,LVA,Latvia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,36.74
Annual,EST,Estonia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,34.49
Annual,HRV,Croatia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,36.04
Annual,SVN,Slovenia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,27.28
Annual,BIH,Bosnia and Herzegovina,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,26.94
Annual,MKD,North Macedonia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,39.43
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,38.32
Annual,SLV,El Salvador,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,41.72
Annual,CRI,Costa Rica,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,35.26
Annual,PAN,Panama,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,16.67
Annual,ECU,Ecuador,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,32.85
Annual,URY,Uruguay,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,27.18
Annual,TTO,Trinidad and Tobago,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,16.65
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,37.6
Annual,PSE,West Bank and Gaza,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,40.19
Annual,ISR,Israel,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2012,46.76
Annual,USA,United States,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,31.19
Annual,RUS,Russian Federation,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,43.44
Annual,ZAF,South Africa,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,24.45
Annual,GRC,Greece,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,37.76
Annual,NLD,Netherlands,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,35.08
Annual,BEL,Belgium,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,40.73
Annual,FRA,France,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,37.13
Annual,ESP,Spain,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,38.91
Annual,HUN,Hungary,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,34.93
Annual,ROU,Romania,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,36.12
Annual,CHE,Switzerland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,30.57
Annual,GBR,United Kingdom,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,36.05
Annual,DNK,Denmark,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,40.52
Annual,SWE,Sweden,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,34.57
Annual,NOR,Norway,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,40.53
Annual,POL,Poland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,42.93
Annual,DEU,Germany,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,41.99
Annual,PER,Peru,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,41.02
Annual,MEX,Mexico,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,26.57
Annual,ARG,Argentina,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,27.86
Annual,BRA,Brazil,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,31.43
Annual,CHL,Chile,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,27.04
Annual,COL,Colombia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,29.41
Annual,MYS,Malaysia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,30.04
Annual,AUS,Australia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,43.22
Annual,SGP,Singapore,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,39.18
Annual,THA,Thailand,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,55.14
Annual,JPN,Japan,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,42.25
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,45.08
Annual,CHN,China,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,35.64
Annual,TUR,Turkiye,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,22.49
Annual,PAK,Pakistan,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,35.27
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,32.7
Annual,DZA,Algeria,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,43.11
Annual,NGA,Nigeria,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,30.97
Annual,BRB,Barbados,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,19.95
Annual,PRT,Portugal,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,39.63
Annual,IRL,Ireland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,33.22
Annual,FIN,Finland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,31.96
Annual,LTU,Lithuania,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,39.92
Annual,LVA,Latvia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,41
Annual,HRV,Croatia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,34.26
Annual,SVN,Slovenia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,31.1
Annual,BIH,Bosnia and Herzegovina,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,30.47
Annual,CZE,Czechia,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,34.62
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,31.83
Annual,GTM,Guatemala,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,24.55
Annual,PAN,Panama,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,14
Annual,VEN,"Venezuela, RB",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,24.15
Annual,URY,Uruguay,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,34.44
Annual,TTO,Trinidad and Tobago,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,16.71
Annual,JAM,Jamaica,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,29.04
Annual,BGD,Bangladesh,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,72.01
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,39.65
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2011,50.84
Annual,USA,United States,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,28.49
Annual,RUS,Russian Federation,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,41.69
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,25.27
Annual,ZAF,South Africa,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,29.03
Annual,GRC,Greece,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,50.86
Annual,NLD,Netherlands,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,23.76
Annual,BEL,Belgium,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,35.06
Annual,FRA,France,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,40.48
Annual,ESP,Spain,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,36.35
Annual,HUN,Hungary,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,42.41
Annual,ITA,Italy,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,36.8
Annual,ROU,Romania,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,41.12
Annual,CHE,Switzerland,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,27.04
Annual,GBR,United Kingdom,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,30.34
Annual,DNK,Denmark,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,31.51
Annual,SWE,Sweden,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,28.9
Annual,NOR,Norway,GEM Adult Population Survey: Fear of failure rate,Percentage of respondents,2010,26.62
